matchId,timestamp,clubid,passa,passc,ppg,ppo,shots,toa,detailsname,detailsclubId,clubid,playerid,brksavepct,brksaves,brkshots,dsaves,ga,gaa,pensavepct,pensaves,penshots,pkclearzone,pokechecks,savepct,saves,shots,soperiods,opponentClubId,position,posSorted,ratingDefense,ratingOffense,ratingTeamplay,assists,bs,deflections,fol,fopct,fow,giveaways,goals,gwg,hits,interceptions,passattempts,passes,passpct,penaltiesdrawn,pim,pkclearzone,plusmin,possession,ppg,saucerpasses,shg,shotattempts,shotonnetpct,shotpct,shots,takeaways,toiseconds,playername
2.28612E+12,1662690709,,,,,,,,,,150265,1805084429,0,0,0,1,3,3,0,0,0,0,0,0.87,20,23,0,149878,goalie,0,90,85,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3600,Prailos
2.28612E+12,1662690709,,,,,,,,,,150265,1819229273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149878,center,5,85,50,95,0,0,0,11,56,14,10,0,0,14,4,5,4,80,0,2,1,-3,177,0,0,0,4,100,0,4,2,3481,NpL Pensfan
2.28612E+12,1662690709,,,,,,,,,,150265,1821779852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149878,defenseMen,2,80,55,80,0,1,0,0,0,0,8,0,0,9,5,22,10,45.45,0,2,0,-3,129,0,0,0,1,100,0,1,4,3480,The Dude5993
2.28612E+12,1662690709,,,,,,,,,,149878,181852213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150265,center,5,80,90,70,2,0,0,14,46.15,12,8,0,0,0,6,26,17,65.38,1,0,1,3,207,0,0,0,5,80,0,4,5,3600,Rubberducky x41
2.28612E+12,1662690709,,,,,,,,,,149878,201328705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150265,defenseMen,2,90,60,60,0,1,0,0,0,0,2,0,0,0,5,17,14,82.35,0,0,1,3,101,0,0,0,1,100,0,1,5,3600,ViraL8878
2.28612E+12,1662690709,,,,,,,,,,149878,220540195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150265,defenseMen,1,80,80,70,1,0,0,0,0,0,9,0,0,2,7,27,19,70.37,1,0,1,3,179,0,2,0,3,66.67,0,2,3,3600,coharent killer
2.28612E+12,1662690709,,,,,,,,,,149878,221512447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150265,rightWing,3,80,95,50,2,0,0,0,0,0,16,1,0,1,3,32,15,46.88,0,2,0,3,308,0,1,0,6,66.67,25,4,3,3481,SophisticatedX
2.28612E+12,1662690709,,,,,,,,,,149878,253113097,0,0,0,0,0,0,0,0,0,0,0,1,8,8,0,150265,goalie,0,65,65,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3600,Pens71Fan
2.28612E+12,1662690709,,,,,,,,,,149878,1330154083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150265,leftWing,4,65,95,80,0,0,0,0,0,0,10,2,0,5,4,20,18,90,0,2,0,3,213,0,0,0,12,66.67,25,8,3,3600,Giroux
2.24002E+12,1661656521,149878,113,73,1,1,16,328,NZHL Drunk Nuns,149878,150730,181165405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149878,rightWing,3,60,100,75,2,0,2,2,0,0,7,1,0,9,4,21,13,61.9,0,0,0,0,240,0,0,0,5,40,50,2,4,3857,Mayers
2.24002E+12,1661656521,150730,92,66,0,2,18,259,NZHL ELITE AMATEURS,150730,150730,183670935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149878,leftWing,4,65,85,35,1,1,0,0,0,0,9,1,0,0,1,15,9,60,0,0,0,0,169,0,0,0,11,90.91,10,10,1,3857,R xYATESx77
2.24002E+12,1661656521,,,,,,,,,,150730,221597529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149878,defenseMen,1,70,65,75,0,0,0,0,0,0,6,0,0,3,13,22,17,77.27,0,0,0,0,150,0,0,0,3,0,0,0,5,3857,jimfromfiles
2.24002E+12,1661656521,,,,,,,,,,150730,832491231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149878,defenseMen,2,65,65,75,0,0,0,0,0,0,8,0,0,4,7,21,17,80.95,0,0,1,0,184,0,0,0,6,33.33,0,2,3,3857,Bottomless Pit
2.24002E+12,1661656521,,,,,,,,,,150730,1172734382,0,0,0,0,4,3.75,0,0,0,0,0,0.75,12,16,0,149878,goalie,0,70,65,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3857,EPICGatorsTV
2.24002E+12,1661656521,,,,,,,,,,150730,1764302913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149878,center,5,80,85,65,1,1,0,14,61.11,22,8,1,0,4,7,13,10,76.92,2,2,0,0,174,0,1,0,6,66.67,25,4,3,3757,MaseratiGT2016
2.24002E+12,1661656521,,,,,,,,,,149878,181852213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150730,center,5,80,80,55,1,2,0,18,47.06,16,6,1,0,2,0,17,11,64.71,0,2,0,0,132,1,1,0,4,75,33.33,3,0,3738,Rubberducky x41
2.24002E+12,1661656521,,,,,,,,,,149878,201328705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150730,defenseMen,2,80,70,70,1,0,0,0,0,0,8,0,0,2,8,20,15,75,1,0,1,0,177,0,0,0,0,0,0,0,2,3857,ViraL8878
2.24002E+12,1661656521,,,,,,,,,,149878,221512447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150730,rightWing,3,60,95,60,2,1,0,4,0,0,16,1,0,2,3,28,14,50,0,2,0,0,252,0,1,0,3,100,33.33,3,2,3737,SophisticatedX
2.24002E+12,1661656521,,,,,,,,,,149878,1095755931,0,0,0,0,3,2.81,0,0,0,0,0,0.83,15,18,0,150730,goalie,0,75,65,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3857,xKillSwitchx665
2.24002E+12,1661656521,,,,,,,,,,149878,1308927893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150730,defenseMen,1,90,90,65,0,3,0,0,0,0,9,1,1,1,8,25,21,84,0,0,1,0,171,0,0,0,2,50,100,1,5,3857,BilliamsJr
2.24002E+12,1661656521,,,,,,,,,,149878,1330154083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150730,leftWing,4,85,100,50,3,1,0,0,0,0,9,1,0,0,6,23,12,52.17,0,0,3,0,237,0,0,0,7,85.71,16.67,6,4,3857,Giroux
2.2328E+12,1661654528,149878,7,7,1,1,2,17,NZHL Drunk Nuns,149878,150730,181165405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149878,rightWing,3,50,50,50,0,0,0,0,0,0,2,0,0,3,0,1,1,100,0,2,0,0,23,0,0,0,1,0,0,0,0,205,Mayers
2.2328E+12,1661654528,150730,7,6,0,1,1,19,NZHL ELITE AMATEURS,150730,150730,183670935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149878,leftWing,4,50,50,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,1,100,0,1,0,148,R xYATESx77
2.2328E+12,1661654528,,,,,,,,,,150730,221597529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149878,defenseMen,1,50,50,55,0,0,0,0,0,0,0,0,0,1,0,1,1,100,0,0,0,0,2,0,0,0,0,0,0,0,0,214,jimfromfiles
2.2328E+12,1661654528,,,,,,,,,,150730,832491231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149878,defenseMen,2,50,55,50,0,0,0,0,0,0,0,0,0,0,1,3,3,100,0,0,0,0,18,0,0,0,0,0,0,0,1,214,Bottomless Pit
2.2328E+12,1661654528,,,,,,,,,,150730,1172734382,0,0,0,0,1,15,0,0,0,0,0,0.5,1,2,0,149878,goalie,0,50,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214,EPICGatorsTV
2.2328E+12,1661654528,,,,,,,,,,150730,1764302913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149878,center,5,55,55,40,0,0,0,4,20,1,0,0,0,0,0,2,1,50,0,0,0,0,11,0,1,0,0,0,0,0,0,214,MaseratiGT2016
2.2328E+12,1661654528,,,,,,,,,,149878,181852213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150730,center,5,55,60,55,1,0,0,1,80,4,0,0,0,0,0,2,2,100,0,0,0,0,4,0,0,0,0,0,0,0,0,214,Rubberducky x41
2.2328E+12,1661654528,,,,,,,,,,149878,201328705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150730,defenseMen,2,60,50,50,0,1,0,0,0,0,0,0,0,0,1,2,2,100,0,0,1,0,13,0,0,0,0,0,0,0,1,214,ViraL8878
2.2328E+12,1661654528,,,,,,,,,,149878,221512447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150730,defenseMen,1,50,60,45,1,0,0,0,0,0,0,0,0,0,0,3,3,100,1,2,0,0,29,0,1,0,0,0,0,0,0,95,SophisticatedX
2.2328E+12,1661654528,,,,,,,,,,149878,1095755931,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,150730,goalie,0,50,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214,xKillSwitchx665
2.2328E+12,1661654528,,,,,,,,,,149878,1308927893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150730,rightWing,3,50,50,50,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,214,BilliamsJr
2.2328E+12,1661654528,,,,,,,,,,149878,1330154083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150730,leftWing,4,55,65,55,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,8,1,0,0,2,100,50,2,0,214,Giroux
2.23297E+12,1661654095,149878,39,27,0,1,2,116,NZHL Drunk Nuns,149878,150730,181165405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149878,rightWing,3,60,60,65,0,0,0,0,0,0,2,0,0,3,6,5,3,60,0,0,1,0,75,0,0,0,2,50,0,1,4,1200,Mayers
2.23297E+12,1661654095,150730,21,16,0,0,5,92,NZHL ELITE AMATEURS,150730,150730,183670935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149878,leftWing,4,60,65,50,0,0,0,0,0,0,0,1,0,0,0,1,1,100,0,0,1,0,42,0,0,0,3,66.67,50,2,0,1200,R xYATESx77
2.23297E+12,1661654095,,,,,,,,,,150730,221597529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149878,defenseMen,1,55,55,40,0,0,0,0,0,0,0,0,0,0,4,4,4,100,0,2,0,0,28,0,0,0,0,0,0,0,1,1081,jimfromfiles
2.23297E+12,1661654095,,,,,,,,,,150730,832491231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149878,defenseMen,2,65,60,65,1,1,0,0,0,0,2,0,0,4,3,6,5,83.33,0,0,1,0,53,0,0,0,0,0,0,0,0,1200,Bottomless Pit
2.23297E+12,1661654095,,,,,,,,,,150730,1172734382,0,0,0,0,1,3,0,0,0,0,0,0.5,1,2,0,149878,goalie,0,60,45,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,EPICGatorsTV
2.23297E+12,1661654095,,,,,,,,,,150730,1764302913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149878,center,5,45,65,60,1,0,0,3,66.67,6,0,0,0,1,1,5,3,60,0,0,0,0,60,0,0,0,2,100,0,2,0,1200,MaseratiGT2016
2.23297E+12,1661654095,,,,,,,,,,149878,181852213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150730,center,5,50,55,50,0,0,1,6,33.33,3,4,0,0,0,0,4,3,75,0,0,0,0,41,0,0,0,0,0,0,0,0,1200,Rubberducky x41
2.23297E+12,1661654095,,,,,,,,,,149878,201328705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150730,defenseMen,2,55,65,55,1,1,0,0,0,0,3,0,0,0,0,8,6,75,0,0,0,0,58,0,0,0,0,0,0,0,0,1200,ViraL8878
2.23297E+12,1661654095,,,,,,,,,,149878,221512447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150730,defenseMen,1,60,55,60,0,0,0,0,0,0,3,0,0,2,0,8,5,62.5,0,0,0,0,61,0,2,0,1,0,0,0,0,1200,SophisticatedX
2.23297E+12,1661654095,,,,,,,,,,149878,1095755931,0,0,0,0,1,3,0,0,0,0,0,0.8,4,5,0,150730,goalie,0,55,55,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,xKillSwitchx665
2.23297E+12,1661654095,,,,,,,,,,149878,1308927893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150730,rightWing,3,60,60,55,1,0,0,0,0,0,2,0,0,0,1,7,5,71.43,0,0,0,0,105,0,0,0,2,50,0,1,1,1200,BilliamsJr
2.23297E+12,1661654095,,,,,,,,,,149878,1330154083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150730,leftWing,4,55,70,45,0,0,0,0,0,0,7,1,0,0,1,11,7,63.64,0,0,0,0,82,0,1,0,1,100,100,1,1,1200,Giroux
2.28841E+12,1662777629,101458,107,79,2,4,23,401,NZHL Toxicity,101458,149878,181852213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101458,center,5,65,75,70,2,1,0,19,47.22,17,5,0,0,0,3,19,13,68.42,1,2,0,1,160,0,0,0,3,100,0,3,3,3481,Rubberducky x41
2.28841E+12,1662777629,149878,86,61,2,4,13,201,NZHL Drunk Nuns,149878,149878,201328705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101458,defenseMen,2,80,65,15,1,1,0,0,0,0,7,0,0,0,12,17,11,64.71,1,4,0,1,116,0,0,0,1,0,0,0,4,3475,ViraL8878
2.28841E+12,1662777629,,,,,,,,,,149878,220540195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101458,defenseMen,1,85,65,55,1,1,0,0,0,0,0,0,0,1,3,12,11,91.67,1,2,1,1,117,0,0,0,0,0,0,0,2,3481,coharent killer
2.28841E+12,1662777629,,,,,,,,,,149878,221512447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101458,rightWing,3,75,100,70,3,0,1,1,0,0,13,1,0,3,4,17,10,58.82,0,0,1,1,164,0,0,0,3,133.33,25,4,3,3600,SophisticatedX
2.28841E+12,1662777629,,,,,,,,,,149878,1095755931,0,0,0,1,4,4,0,0,0,0,0,0.83,19,23,0,101458,goalie,0,75,70,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3600,xKillSwitchx665
2.28841E+12,1662777629,,,,,,,,,,149878,1330154083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101458,leftWing,4,70,100,75,1,0,0,0,0,0,14,4,1,3,3,21,16,76.19,0,0,1,1,201,2,2,0,8,62.5,80,5,3,3600,Giroux
2.28841E+12,1662777629,,,,,,,,,,101458,206379259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149878,center,5,45,100,80,1,1,0,13,59.38,19,5,2,0,3,4,24,17,70.83,1,4,1,-1,196,1,0,0,5,100,40,5,2,3430,BarrettFITTYcal
2.28841E+12,1662777629,,,,,,,,,,101458,206922554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149878,leftWing,4,70,85,35,1,0,0,0,0,0,8,1,0,1,3,11,7,63.64,0,2,1,-1,196,0,0,0,8,87.5,14.29,7,2,3558,Willis x 97
2.28841E+12,1662777629,,,,,,,,,,101458,251799424,0,0,0,0,5,5,0,0,0,0,0,0.64,9,14,0,149878,goalie,0,70,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3600,Murphy5486
2.28841E+12,1662777629,,,,,,,,,,101458,1678551976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149878,defenseMen,2,60,90,100,1,0,0,0,0,0,6,1,0,15,9,28,23,82.14,0,2,0,-1,195,1,0,0,5,60,33.33,3,2,3600,BeerxCaptain71
2.28841E+12,1662777629,,,,,,,,,,101458,1725658668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149878,rightWing,3,40,75,75,1,0,0,4,20,1,12,0,0,1,2,16,9,56.25,3,0,0,-1,251,0,0,0,9,66.67,0,6,2,3600,NickyFattss
2.28841E+12,1662777629,,,,,,,,,,101458,1794298013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149878,defenseMen,1,70,85,50,2,1,0,0,0,0,8,0,0,3,10,25,21,84,0,2,0,-1,255,0,4,0,1,200,0,2,2,3552,DisneyIsGreedy
2.29219E+12,1662865656,79718,69,46,1,1,13,292,NZHL Memphis Make A Wish,79718,79718,6850114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149878,rightWing,3,60,75,40,2,1,0,0,0,0,11,0,0,2,2,6,1,16.67,0,4,0,1,115,0,0,0,6,83.33,0,5,2,3459,I CashMoney20 l
2.29219E+12,1662865656,149878,95,57,1,4,14,296,NZHL Drunk Nuns,149878,79718,273323046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149878,defenseMen,1,80,85,60,1,0,0,0,0,0,5,1,0,0,11,21,15,71.43,0,0,2,1,286,0,0,0,5,20,100,1,2,3600,Gronk x L87L
2.29219E+12,1662865656,,,,,,,,,,79718,288926878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149878,leftWing,4,55,95,85,1,0,0,0,0,0,9,2,1,7,3,13,7,53.85,1,4,2,1,157,1,0,0,4,100,50,4,3,3481,xxJONx
2.29219E+12,1662865656,,,,,,,,,,79718,800554172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149878,defenseMen,2,95,80,45,2,2,0,0,0,0,10,0,0,4,8,14,11,78.57,0,2,0,1,216,0,3,0,3,33.33,0,1,2,3548,Martinez1225
2.29219E+12,1662865656,,,,,,,,,,79718,858674479,0,0,0,0,3,3,0,0,0,0,0,0.77,10,13,0,149878,goalie,0,75,55,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3600,MacShrimp
2.29219E+12,1662865656,,,,,,,,,,79718,1183100664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149878,center,5,85,85,90,1,0,1,13,59.38,19,6,1,0,2,11,15,12,80,0,0,1,1,147,0,0,0,3,66.67,50,2,3,3600,Rakkarak
2.29219E+12,1662865656,,,,,,,,,,149878,181852213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79718,center,5,95,65,35,1,0,0,18,41.94,13,6,0,0,0,5,19,11,57.89,0,2,0,-1,185,0,0,0,3,66.67,0,2,5,3580,Rubberducky x41
2.29219E+12,1662865656,,,,,,,,,,149878,220540195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79718,defenseMen,1,75,75,65,2,1,0,0,0,0,5,0,0,1,5,18,14,77.78,1,0,0,-1,196,0,0,0,3,33.33,0,1,2,3600,coharent killer
2.29219E+12,1662865656,,,,,,,,,,149878,253113097,0,0,0,0,4,4,0,0,0,0,1,0.69,9,13,0,79718,goalie,0,70,60,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3597,Pens71Fan
2.29219E+12,1662865656,,,,,,,,,,149878,297208857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79718,rightWing,3,65,80,65,1,0,0,1,0,0,8,1,0,0,8,18,12,66.67,1,0,0,-1,127,0,0,0,6,100,16.67,6,3,3600,Master Sh0tgun
2.29219E+12,1662865656,,,,,,,,,,149878,1308927893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79718,defenseMen,2,50,60,80,0,1,0,0,0,0,9,0,0,6,5,19,10,52.63,1,0,0,-1,168,0,0,0,0,0,0,0,2,3600,BilliamsJr
2.29219E+12,1662865656,,,,,,,,,,149878,1330154083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79718,leftWing,4,60,85,65,1,1,0,0,0,0,19,2,0,5,3,21,10,47.62,1,0,0,-1,219,1,1,0,7,57.14,50,4,3,3600,Giroux
2.28694E+12,1662863782,79718,57,43,0,0,7,188,NZHL Memphis Make A Wish,79718,79718,6850114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149878,rightWing,3,50,60,55,1,0,0,0,0,0,3,0,0,0,1,12,7,58.33,0,0,0,-1,100,0,0,0,3,66.67,0,2,1,2281,I CashMoney20 l
2.28694E+12,1662863782,149878,60,37,0,2,11,186,NZHL Drunk Nuns,149878,79718,273323046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149878,defenseMen,1,80,60,55,0,3,0,0,0,0,4,0,0,0,11,13,11,84.62,0,0,2,-1,217,0,0,0,1,100,0,1,4,2400,Gronk x L87L
2.28694E+12,1662863782,,,,,,,,,,79718,288926878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149878,leftWing,4,45,85,40,0,0,0,0,0,0,5,2,0,2,1,9,7,77.78,0,2,0,-1,95,0,0,0,3,100,66.67,3,1,2281,xxJONx
2.28694E+12,1662863782,,,,,,,,,,79718,800554172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149878,defenseMen,2,75,60,60,0,2,0,0,0,0,7,0,0,2,9,11,8,72.73,0,0,2,-1,136,0,1,0,1,0,0,0,7,2400,Martinez1225
2.28694E+12,1662863782,,,,,,,,,,79718,858674479,0,0,1,1,3,4.5,0,0,0,0,0,0.73,8,11,0,149878,goalie,0,65,55,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2400,MacShrimp
2.28694E+12,1662863782,,,,,,,,,,79718,1183100664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149878,center,5,60,75,70,1,0,0,12,47.83,11,2,0,0,1,1,12,9,75,0,0,0,-1,83,0,0,0,1,100,0,1,0,2400,Rakkarak
2.28694E+12,1662863782,,,,,,,,,,149878,181852213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79718,center,5,60,75,75,1,0,0,11,52.17,12,14,1,0,1,1,14,8,57.14,1,0,0,1,165,0,1,0,3,66.67,50,2,1,2400,Rubberducky x41
